Order ID,Date,Region,Sales Channel,Customer Type,Product Category,Product,Salesperson,Quantity,Unit Price,Discount,Revenue
ORD-2731,8/28/2026,South,Retail Store,Returning,Office Supplies,Printer Paper,Raj Kumar,3,15.71,15%,40.07
ORD-2732,11/2/2026,South,Online,Returning,Accessories,Laptop Stand,Raj Kumar,4,34.2,10%,123.12
ORD-2733,10/20/2026,North,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Mei Tan,2,1431,15%,2432.7
ORD-2734,1/28/2026,Central,Online,Returning,Storage,External SSD 1TB,Hafiz Rahman,2,405,0%,810
ORD-2735,1/22/2026,Central,Corporate Sales,Returning,Computers,Laptop Air 13,Hafiz Rahman,3,2340,5%,6669
ORD-2736,7/11/2026,West,Online,Returning,Accessories,USB-C Hub,Sofia Tan,2,49.5,20%,79.2
ORD-2737,1/21/2026,West,Online,Returning,Office Supplies,Pen Pack,Priya Shah,7,10.8,0%,75.6
ORD-2738,3/7/2026,Central,Retail Store,New,Accessories,Mouse Pad,Kevin Yap,5,13.5,0%,67.5
ORD-2739,9/11/2026,South,Corporate Sales,Returning,Monitors,24-inch Monitor,Jason Lee,2,553.32,20%,885.31
ORD-2740,12/22/2026,North,Retail Store,Returning,Office Supplies,Pen Pack,Mei Tan,7,10.8,8%,69.55
ORD-2741,8/13/2026,West,Retail Store,New,Accessories,Laptop Stand,Priya Shah,4,32.49,0%,129.96
ORD-2742,9/27/2026,North,Retail Store,Returning,Accessories,Laptop Stand,Mei Tan,4,34.88,8%,128.37
ORD-2743,1/30/2026,North,Marketplace,New,Accessories,Laptop Stand,Mei Tan,3,34.2,10%,92.34
ORD-2744,1/2/2026,East,Online,Returning,Storage,External HDD 2TB,Nora Chen,4,299.52,8%,1102.23
ORD-2745,6/7/2026,Central,Online,New,Storage,USB Drive 128GB,Kevin Yap,4,54,3%,209.52
ORD-2746,1/21/2026,North,Corporate Sales,Returning,Office Supplies,Desk Organizer,Aisha Lim,10,31.5,20%,252
ORD-2747,11/28/2026,West,Online,New,Accessories,Mouse Pad,Priya Shah,2,14.31,10%,25.76
ORD-2748,6/8/2026,North,Online,Returning,Storage,External HDD 2TB,Aisha Lim,2,293.76,3%,569.89
ORD-2749,12/2/2026,Central,Retail Store,New,Accessories,USB-C Hub,Hafiz Rahman,4,47.03,3%,182.46
ORD-2750,4/10/2026,West,Marketplace,Returning,Accessories,Wireless Mouse,Ben Ho,2,39.29,3%,76.21
ORD-2751,2/21/2026,Central,Marketplace,Returning,Office Supplies,Sticky Notes,Hafiz Rahman,5,7.2,20%,28.8
ORD-2752,9/27/2026,West,Marketplace,Returning,Monitors,Ultrawide Monitor,Ben Ho,2,1404,5%,2667.6
ORD-2753,7/2/2026,Central,Marketplace,Returning,Networking,Mesh Wi-Fi Set,Kevin Yap,7,675,8%,4347
ORD-2754,2/20/2026,South,Marketplace,New,Networking,Mesh Wi-Fi Set,Farah Ali,2,675,20%,1080
ORD-2755,6/1/2026,Central,Retail Store,Returning,Accessories,Mouse Pad,Kevin Yap,7,12.83,3%,87.08
ORD-2756,10/16/2026,Central,Online,Returning,Accessories,Wireless Mouse,Hafiz Rahman,3,40.5,10%,109.35
ORD-2757,8/2/2026,North,Corporate Sales,New,Monitors,Ultrawide Monitor,Mei Tan,3,1309.5,5%,3732.08
ORD-2758,3/11/2026,North,Retail Store,Returning,Accessories,Laptop Stand,Aisha Lim,2,35.57,15%,60.47
ORD-2759,9/13/2026,North,Corporate Sales,Returning,Accessories,Laptop Stand,Daniel Wong,8,34.2,10%,246.24
ORD-2760,12/9/2026,North,Marketplace,New,Accessories,Mouse Pad,Daniel Wong,3,13.77,5%,39.24
ORD-2761,3/12/2026,East,Online,Returning,Monitors,Portable Monitor,Amir Hassan,2,667.8,5%,1268.82
ORD-2762,11/26/2026,North,Online,Returning,Accessories,Wireless Mouse,Mei Tan,4,39.29,10%,141.43
ORD-2763,2/22/2026,North,Online,Returning,Monitors,Portable Monitor,Aisha Lim,2,655.2,5%,1244.88
ORD-2764,6/19/2026,Central,Retail Store,New,Monitors,Portable Monitor,Chloe Lim,2,630,10%,1134
ORD-2765,2/21/2026,South,Corporate Sales,Returning,Computers,All-in-One PC,Raj Kumar,2,2862,5%,5437.8
ORD-2766,11/30/2026,North,Retail Store,Returning,Office Supplies,Desk Organizer,Aisha Lim,2,31.5,3%,61.11
ORD-2767,7/5/2026,North,Retail Store,Returning,Monitors,Ultrawide Monitor,Mei Tan,2,1350,0%,2700
ORD-2768,3/2/2026,South,Online,New,Office Supplies,Desk Organizer,Farah Ali,4,31.5,5%,119.7
ORD-2769,6/23/2026,North,Online,Returning,Monitors,Ultrawide Monitor,Aisha Lim,3,1350,15%,3442.5
ORD-2770,6/19/2026,East,Retail Store,New,Networking,Network Switch,Grace Ng,3,162,5%,461.7
ORD-2771,9/12/2026,Central,Online,Returning,Computers,Laptop Air 13,Hafiz Rahman,2,2385,10%,4293
ORD-2772,12/19/2026,East,Online,Returning,Accessories,Mouse Pad,Nora Chen,2,13.77,10%,24.79
ORD-2773,2/5/2026,West,Retail Store,Returning,Accessories,Laptop Stand,Ben Ho,2,33.17,0%,66.35
ORD-2774,9/14/2026,South,Marketplace,Returning,Storage,USB Drive 128GB,Jason Lee,3,56.16,5%,160.06
ORD-2775,10/6/2026,Central,Corporate Sales,Returning,Networking,Ethernet Cable,Chloe Lim,6,18,5%,102.6
ORD-2776,10/10/2026,East,Retail Store,Returning,Monitors,27-inch Monitor,Nora Chen,2,765,5%,1453.5
ORD-2777,9/8/2026,Central,Online,Returning,Storage,External HDD 2TB,Kevin Yap,2,288,8%,529.92
ORD-2778,6/20/2026,West,Corporate Sales,New,Monitors,Ultrawide Monitor,Sofia Tan,2,1309.5,3%,2540.43
ORD-2779,12/25/2026,East,Online,Returning,Accessories,USB-C Hub,Grace Ng,3,47.03,5%,134.02
ORD-2780,10/5/2026,West,Corporate Sales,Returning,Monitors,27-inch Monitor,Ben Ho,2,765,0%,1530
ORD-2781,4/14/2026,Central,Retail Store,New,Office Supplies,Pen Pack,Kevin Yap,6,10.26,0%,61.56
ORD-2782,4/11/2026,North,Online,Returning,Monitors,Portable Monitor,Mei Tan,3,642.6,10%,1735.02
ORD-2783,11/5/2026,West,Marketplace,Returning,Monitors,Portable Monitor,Sofia Tan,5,611.1,8%,2811.06
ORD-2784,12/4/2026,East,Online,Returning,Computers,Laptop Air 13,Grace Ng,2,2182.5,15%,3710.25
ORD-2785,5/29/2026,North,Marketplace,New,Computers,Laptop Air 13,Aisha Lim,3,2137.5,3%,6220.13
ORD-2786,9/4/2026,South,Corporate Sales,New,Computers,Gaming Laptop,Jason Lee,2,3931.2,10%,7076.16
ORD-2787,6/27/2026,East,Online,Returning,Networking,Ethernet Cable,Grace Ng,4,18,5%,68.4
ORD-2788,5/12/2026,Central,Corporate Sales,Returning,Networking,Network Switch,Chloe Lim,4,162,5%,615.6
ORD-2789,4/27/2026,South,Online,Returning,Storage,USB Drive 128GB,Jason Lee,2,51.3,10%,92.34
ORD-2790,12/14/2026,South,Online,Returning,Storage,External HDD 2TB,Raj Kumar,2,288,8%,529.92
ORD-2791,8/8/2026,North,Online,New,Monitors,24-inch Monitor,Mei Tan,2,522,0%,1044
ORD-2792,9/3/2026,South,Retail Store,Returning,Accessories,USB-C Hub,Farah Ali,3,52.47,10%,141.67
ORD-2793,5/11/2026,West,Retail Store,New,Office Supplies,Pen Pack,Sofia Tan,2,10.26,10%,18.47
ORD-2794,1/31/2026,Central,Marketplace,Returning,Monitors,Ultrawide Monitor,Hafiz Rahman,2,1431,0%,2862
ORD-2795,9/26/2026,North,Online,New,Accessories,Webcam,Mei Tan,2,68.4,8%,125.86
ORD-2796,5/9/2026,South,Marketplace,New,Office Supplies,Printer Paper,Jason Lee,4,16.2,8%,59.62
ORD-2797,4/10/2026,Central,Retail Store,Returning,Monitors,Ultrawide Monitor,Kevin Yap,2,1404,10%,2527.2
ORD-2798,6/12/2026,Central,Online,New,Monitors,Portable Monitor,Chloe Lim,4,630,8%,2318.4
ORD-2799,5/28/2026,Central,Online,New,Accessories,Webcam,Hafiz Rahman,3,73.44,8%,202.69
ORD-2800,9/30/2026,East,Corporate Sales,Returning,Monitors,27-inch Monitor,Nora Chen,3,810.9,20%,1946.16
ORD-2801,3/2/2026,North,Online,Returning,Networking,Wi-Fi Router,Daniel Wong,5,252,20%,1008
ORD-2802,6/30/2026,West,Online,Returning,Networking,Wi-Fi Router,Ben Ho,6,267.12,15%,1362.31
ORD-2803,2/4/2026,Central,Marketplace,Returning,Computers,All-in-One PC,Hafiz Rahman,2,2700,3%,5238
ORD-2804,10/29/2026,West,Retail Store,New,Accessories,USB-C Hub,Priya Shah,5,51.48,0%,257.4
ORD-2805,6/6/2026,North,Marketplace,New,Accessories,Keyboard,Aisha Lim,5,60.84,10%,273.78
ORD-2806,8/21/2026,South,Marketplace,Returning,Storage,External SSD 1TB,Farah Ali,2,405,5%,769.5
ORD-2807,6/29/2026,Central,Online,Returning,Monitors,Ultrawide Monitor,Chloe Lim,2,1282.5,0%,2565
ORD-2808,12/1/2026,East,Online,Returning,Computers,All-in-One PC,Amir Hassan,2,2754,8%,5067.36
ORD-2809,4/23/2026,Central,Retail Store,Returning,Accessories,Webcam,Hafiz Rahman,3,73.44,3%,213.71
ORD-2810,12/16/2026,South,Online,Returning,Monitors,24-inch Monitor,Jason Lee,2,542.88,8%,998.9
ORD-2811,2/26/2026,East,Online,Returning,Storage,External HDD 2TB,Amir Hassan,4,288,0%,1152
ORD-2812,12/31/2026,Central,Retail Store,New,Monitors,Ultrawide Monitor,Kevin Yap,2,1404,5%,2667.6
ORD-2813,5/9/2026,West,Online,Returning,Accessories,Keyboard,Priya Shah,3,55.58,0%,166.73
ORD-2814,4/17/2026,North,Corporate Sales,New,Computers,Laptop Pro 14,Mei Tan,2,2880,10%,5184
ORD-2815,1/19/2026,East,Marketplace,Returning,Accessories,Mouse Pad,Nora Chen,2,13.1,3%,25.4
ORD-2816,12/10/2026,West,Retail Store,Returning,Accessories,Laptop Stand,Priya Shah,6,34.2,5%,194.94
ORD-2817,7/13/2026,South,Online,Returning,Accessories,Laptop Stand,Farah Ali,4,34.2,0%,136.8
ORD-2818,12/25/2026,North,Marketplace,New,Office Supplies,Pen Pack,Mei Tan,3,11.45,8%,31.6
ORD-2819,11/17/2026,South,Corporate Sales,Returning,Monitors,Portable Monitor,Farah Ali,3,630,3%,1833.3
ORD-2820,7/10/2026,South,Online,Returning,Storage,Memory Card 256GB,Raj Kumar,2,81,3%,157.14
ORD-2821,3/5/2026,North,Online,New,Accessories,Wireless Mouse,Daniel Wong,5,40.5,15%,172.13
ORD-2822,10/23/2026,Central,Online,Returning,Monitors,Portable Monitor,Kevin Yap,3,630,5%,1795.5
ORD-2823,3/23/2026,North,Corporate Sales,New,Computers,Gaming Laptop,Daniel Wong,2,3931.2,10%,7076.16
ORD-2824,1/3/2026,North,Online,New,Accessories,Laptop Stand,Mei Tan,4,34.2,0%,136.8
ORD-2825,1/21/2026,North,Marketplace,New,Office Supplies,Pen Pack,Mei Tan,7,10.26,8%,66.07
ORD-2826,12/27/2026,Central,Online,Returning,Storage,External SSD 1TB,Hafiz Rahman,3,384.75,8%,1061.91
ORD-2827,3/15/2026,West,Marketplace,Returning,Accessories,Webcam,Ben Ho,7,72,8%,463.68
ORD-2828,9/29/2026,Central,Online,Returning,Networking,Wi-Fi Router,Kevin Yap,4,257.04,15%,873.94
ORD-2829,12/25/2026,Central,Retail Store,Returning,Accessories,USB-C Hub,Chloe Lim,8,49.5,3%,384.12
ORD-2830,3/22/2026,East,Online,Returning,Storage,External HDD 2TB,Grace Ng,5,279.36,10%,1257.12
ORD-2831,12/12/2026,Central,Retail Store,Returning,Office Supplies,Sticky Notes,Kevin Yap,3,7.63,20%,18.32
ORD-2832,1/12/2026,South,Marketplace,Returning,Accessories,Wireless Mouse,Jason Lee,5,42.12,10%,189.54
ORD-2833,3/21/2026,Central,Retail Store,New,Storage,USB Drive 128GB,Hafiz Rahman,5,54,5%,256.5
ORD-2834,8/31/2026,South,Retail Store,Returning,Accessories,Webcam,Raj Kumar,4,74.88,5%,284.54
ORD-2835,10/7/2026,South,Retail Store,Returning,Accessories,Mouse Pad,Jason Lee,5,13.5,5%,64.13
ORD-2836,12/13/2026,East,Corporate Sales,Returning,Computers,Laptop Pro 14,Grace Ng,2,2880,5%,5472
ORD-2837,7/19/2026,Central,Online,New,Storage,Memory Card 256GB,Chloe Lim,5,76.95,8%,353.97
ORD-2838,8/20/2026,North,Online,Returning,Storage,Memory Card 256GB,Mei Tan,4,84.24,20%,269.57
ORD-2839,10/19/2026,East,Retail Store,Returning,Monitors,Portable Monitor,Grace Ng,3,630,5%,1795.5
ORD-2840,5/20/2026,Central,Online,New,Networking,Mesh Wi-Fi Set,Hafiz Rahman,2,675,5%,1282.5
ORD-2841,11/17/2026,Central,Online,Returning,Monitors,24-inch Monitor,Chloe Lim,2,542.88,10%,977.18
ORD-2842,11/4/2026,North,Retail Store,Returning,Monitors,Portable Monitor,Mei Tan,2,598.5,0%,1197
ORD-2843,5/3/2026,Central,Online,Returning,Monitors,24-inch Monitor,Kevin Yap,4,495.9,0%,1983.6
ORD-2844,12/11/2026,East,Corporate Sales,New,Networking,Mesh Wi-Fi Set,Grace Ng,6,641.25,5%,3655.13
ORD-2845,7/20/2026,East,Retail Store,Returning,Office Supplies,Notebook Set,Nora Chen,3,22.95,15%,58.52
ORD-2846,3/31/2026,East,Online,New,Accessories,Wireless Mouse,Amir Hassan,5,41.31,8%,190.03
ORD-2847,2/28/2026,West,Online,New,Networking,Ethernet Cable,Priya Shah,3,18.72,5%,53.35
ORD-2848,3/15/2026,Central,Corporate Sales,Returning,Computers,Gaming Laptop,Kevin Yap,2,3591,8%,6607.44
ORD-2849,12/21/2026,North,Retail Store,Returning,Storage,External SSD 1TB,Aisha Lim,2,384.75,15%,654.08
ORD-2850,5/23/2026,North,Online,Returning,Computers,Desktop Mini,Aisha Lim,2,1620,15%,2754
ORD-2851,7/22/2026,South,Retail Store,Returning,Computers,Desktop Mini,Raj Kumar,2,1620,0%,3240
ORD-2852,5/10/2026,North,Marketplace,Returning,Computers,Gaming Laptop,Mei Tan,2,3780,5%,7182
ORD-2853,3/28/2026,North,Retail Store,New,Accessories,Mouse Pad,Aisha Lim,3,13.5,0%,40.5
ORD-2854,5/29/2026,South,Retail Store,Returning,Computers,All-in-One PC,Raj Kumar,2,2700,3%,5238
ORD-2855,11/27/2026,North,Online,New,Office Supplies,Pen Pack,Mei Tan,3,10.8,5%,30.78
ORD-2856,3/27/2026,Central,Retail Store,New,Computers,Laptop Air 13,Chloe Lim,4,2250,15%,7650
ORD-2857,12/25/2026,East,Marketplace,Returning,Storage,Memory Card 256GB,Grace Ng,2,85.86,15%,145.96
ORD-2858,9/24/2026,South,Online,New,Storage,USB Drive 128GB,Raj Kumar,2,54,8%,99.36
ORD-2859,12/9/2026,North,Marketplace,New,Accessories,Webcam,Aisha Lim,3,73.44,8%,202.69
ORD-2860,11/1/2026,Central,Retail Store,Returning,Computers,All-in-One PC,Hafiz Rahman,2,2619,5%,4976.1
ORD-2861,6/25/2026,South,Online,Returning,Accessories,Webcam,Farah Ali,2,72,15%,122.4
ORD-2862,2/19/2026,South,Marketplace,Returning,Accessories,Laptop Stand,Jason Lee,2,34.2,3%,66.35
ORD-2863,8/7/2026,North,Retail Store,Returning,Office Supplies,Notebook Set,Daniel Wong,2,22.5,8%,41.4
ORD-2864,12/14/2026,Central,Retail Store,Returning,Office Supplies,Sticky Notes,Kevin Yap,3,6.98,3%,20.32
ORD-2865,1/6/2026,South,Retail Store,New,Storage,USB Drive 128GB,Farah Ali,2,54,10%,97.2
ORD-2866,5/22/2026,North,Online,New,Office Supplies,Sticky Notes,Mei Tan,2,6.84,5%,13
ORD-2867,5/22/2026,East,Online,Returning,Monitors,Portable Monitor,Grace Ng,3,667.8,15%,1702.89
ORD-2868,11/19/2026,Central,Marketplace,New,Office Supplies,Pen Pack,Hafiz Rahman,7,10.8,10%,68.04
ORD-2869,4/29/2026,South,Retail Store,Returning,Office Supplies,Notebook Set,Farah Ali,2,21.83,8%,40.16
ORD-2870,6/19/2026,North,Marketplace,Returning,Storage,USB Drive 128GB,Daniel Wong,2,54,3%,104.76
ORD-2871,6/17/2026,South,Online,Returning,Computers,All-in-One PC,Jason Lee,2,2700,20%,4320
ORD-2872,8/15/2026,East,Retail Store,Returning,Office Supplies,Printer Paper,Grace Ng,4,16.52,8%,60.81
ORD-2873,2/17/2026,West,Marketplace,New,Accessories,USB-C Hub,Priya Shah,5,52.47,8%,241.36
ORD-2874,11/27/2026,North,Online,Returning,Accessories,Webcam,Aisha Lim,7,76.32,8%,491.5
ORD-2875,10/17/2026,South,Marketplace,Returning,Office Supplies,Desk Organizer,Raj Kumar,3,31.5,10%,85.05
ORD-2876,7/13/2026,Central,Online,New,Accessories,Wireless Mouse,Hafiz Rahman,4,40.5,3%,157.14
ORD-2877,4/11/2026,West,Retail Store,Returning,Networking,Wi-Fi Router,Sofia Tan,8,252,5%,1915.2
ORD-2878,1/11/2026,West,Retail Store,Returning,Networking,Mesh Wi-Fi Set,Ben Ho,3,654.75,10%,1767.83
ORD-2879,5/18/2026,Central,Marketplace,Returning,Accessories,Laptop Stand,Kevin Yap,4,33.17,10%,119.43
ORD-2880,7/25/2026,North,Corporate Sales,Returning,Accessories,Mouse Pad,Mei Tan,5,13.77,10%,61.97
ORD-2881,4/10/2026,North,Online,Returning,Accessories,Webcam,Aisha Lim,6,72,20%,345.6
ORD-2882,2/28/2026,South,Online,Returning,Accessories,Wireless Mouse,Jason Lee,6,41.31,10%,223.07
ORD-2883,2/9/2026,South,Online,New,Accessories,USB-C Hub,Jason Lee,3,49.5,15%,126.23
ORD-2884,10/17/2026,East,Online,Returning,Networking,Wi-Fi Router,Grace Ng,5,252,5%,1197
ORD-2885,8/6/2026,North,Online,Returning,Storage,USB Drive 128GB,Aisha Lim,8,55.08,20%,352.51
ORD-2886,2/21/2026,Central,Retail Store,New,Storage,Memory Card 256GB,Chloe Lim,2,84.24,5%,160.06
ORD-2887,5/26/2026,Central,Online,New,Computers,All-in-One PC,Chloe Lim,2,2565,10%,4617
ORD-2888,6/6/2026,East,Marketplace,Returning,Computers,Gaming Laptop,Amir Hassan,2,3931.2,20%,6289.92
ORD-2889,3/3/2026,South,Online,New,Storage,Memory Card 256GB,Jason Lee,2,78.57,0%,157.14
ORD-2890,11/6/2026,West,Online,Returning,Office Supplies,Desk Organizer,Ben Ho,6,32.76,0%,196.56
ORD-2891,2/12/2026,North,Retail Store,New,Monitors,27-inch Monitor,Mei Tan,2,726.75,8%,1337.22
ORD-2892,6/30/2026,Central,Marketplace,New,Accessories,Laptop Stand,Chloe Lim,2,36.25,15%,61.63
ORD-2893,8/26/2026,North,Online,Returning,Storage,Memory Card 256GB,Daniel Wong,3,85.86,8%,236.97
ORD-2894,11/21/2026,Central,Marketplace,Returning,Accessories,Webcam,Hafiz Rahman,7,72,8%,463.68
ORD-2895,11/25/2026,Central,Online,Returning,Office Supplies,Desk Organizer,Hafiz Rahman,2,33.39,8%,61.44
ORD-2896,7/4/2026,North,Marketplace,Returning,Networking,Wi-Fi Router,Aisha Lim,5,244.44,15%,1038.87
ORD-2897,10/25/2026,Central,Online,Returning,Monitors,24-inch Monitor,Kevin Yap,2,553.32,5%,1051.31
ORD-2898,10/31/2026,East,Corporate Sales,New,Computers,Gaming Laptop,Nora Chen,2,4006.8,5%,7612.92
ORD-2899,9/20/2026,North,Marketplace,Returning,Accessories,Webcam,Mei Tan,8,74.88,3%,581.07
ORD-2900,12/6/2026,South,Online,New,Accessories,Mouse Pad,Raj Kumar,6,13.5,5%,76.95
ORD-2901,8/24/2026,West,Retail Store,New,Computers,Desktop Mini,Ben Ho,2,1571.4,8%,2891.38
ORD-2902,9/27/2026,West,Online,New,Accessories,Keyboard,Priya Shah,2,56.75,5%,107.82
ORD-2903,5/31/2026,West,Online,Returning,Monitors,Portable Monitor,Ben Ho,3,598.5,10%,1615.95
ORD-2904,3/13/2026,Central,Marketplace,Returning,Accessories,Keyboard,Hafiz Rahman,2,59.67,8%,109.79
ORD-2905,6/10/2026,South,Online,Returning,Storage,External HDD 2TB,Jason Lee,3,288,0%,864
ORD-2906,7/1/2026,South,Retail Store,New,Computers,Laptop Pro 14,Farah Ali,2,3052.8,5%,5800.32
ORD-2907,6/9/2026,North,Marketplace,Returning,Accessories,Laptop Stand,Daniel Wong,3,34.2,15%,87.21
ORD-2908,2/19/2026,South,Retail Store,Returning,Accessories,Laptop Stand,Raj Kumar,3,36.25,3%,105.49
ORD-2909,8/2/2026,North,Marketplace,Returning,Accessories,USB-C Hub,Mei Tan,4,49.5,0%,198
ORD-2910,6/9/2026,North,Online,Returning,Computers,Laptop Pro 14,Aisha Lim,3,3052.8,8%,8425.73
ORD-2911,4/3/2026,North,Marketplace,New,Networking,Ethernet Cable,Mei Tan,6,18.72,20%,89.86
ORD-2912,8/18/2026,Central,Marketplace,Returning,Accessories,Laptop Stand,Chloe Lim,2,34.2,0%,68.4
ORD-2913,11/25/2026,South,Marketplace,Returning,Accessories,Laptop Stand,Raj Kumar,2,34.2,8%,62.93
ORD-2914,7/5/2026,Central,Online,New,Networking,Wi-Fi Router,Hafiz Rahman,3,252,10%,680.4
ORD-2915,11/13/2026,East,Online,New,Storage,USB Drive 128GB,Amir Hassan,2,55.08,20%,88.13
ORD-2916,6/21/2026,East,Marketplace,Returning,Accessories,Mouse Pad,Grace Ng,3,13.5,5%,38.48
ORD-2917,5/18/2026,South,Retail Store,New,Accessories,Mouse Pad,Jason Lee,3,13.1,15%,33.39
ORD-2918,3/12/2026,North,Retail Store,Returning,Networking,Ethernet Cable,Daniel Wong,3,18.72,8%,51.67
ORD-2919,5/9/2026,North,Online,New,Accessories,Webcam,Daniel Wong,3,72,0%,216
ORD-2920,10/15/2026,Central,Retail Store,New,Monitors,24-inch Monitor,Chloe Lim,2,553.32,10%,995.98
ORD-2921,10/2/2026,North,Retail Store,Returning,Office Supplies,Pen Pack,Mei Tan,4,11.23,10%,40.44
ORD-2922,11/26/2026,South,Online,Returning,Monitors,Ultrawide Monitor,Raj Kumar,5,1431,0%,7155
ORD-2923,2/19/2026,Central,Retail Store,New,Accessories,Mouse Pad,Chloe Lim,2,12.83,20%,20.52
ORD-2924,10/16/2026,West,Corporate Sales,Returning,Computers,Desktop Mini,Sofia Tan,3,1539,10%,4155.3
ORD-2925,1/1/2026,East,Online,Returning,Storage,Memory Card 256GB,Nora Chen,2,85.86,0%,171.72
ORD-2926,1/17/2026,East,Corporate Sales,Returning,Computers,Laptop Pro 14,Nora Chen,3,2995.2,0%,8985.6
ORD-2927,6/25/2026,West,Online,New,Storage,External HDD 2TB,Priya Shah,5,305.28,10%,1373.76
ORD-2928,12/19/2026,West,Corporate Sales,Returning,Monitors,Ultrawide Monitor,Sofia Tan,3,1350,15%,3442.5
ORD-2929,12/28/2026,Central,Retail Store,Returning,Computers,Laptop Pro 14,Kevin Yap,2,2736,10%,4924.8
ORD-2930,7/22/2026,North,Retail Store,Returning,Office Supplies,Pen Pack,Mei Tan,2,11.45,0%,22.9
ORD-2931,5/22/2026,East,Corporate Sales,Returning,Computers,Laptop Air 13,Grace Ng,2,2250,0%,4500
ORD-2932,4/28/2026,West,Online,New,Storage,USB Drive 128GB,Ben Ho,3,56.16,5%,160.06
ORD-2933,12/20/2026,East,Online,Returning,Accessories,USB-C Hub,Nora Chen,3,51.48,10%,139
ORD-2934,5/1/2026,South,Corporate Sales,New,Computers,All-in-One PC,Raj Kumar,2,2619,3%,5080.86
ORD-2935,9/17/2026,East,Marketplace,New,Accessories,USB-C Hub,Nora Chen,2,49.5,5%,94.05
ORD-2936,7/23/2026,South,Online,New,Networking,Mesh Wi-Fi Set,Raj Kumar,3,702,15%,1790.1
ORD-2937,5/15/2026,North,Online,New,Accessories,Webcam,Daniel Wong,4,72,3%,279.36
ORD-2938,2/14/2026,Central,Retail Store,Returning,Networking,Ethernet Cable,Hafiz Rahman,3,17.1,15%,43.61
ORD-2939,2/2/2026,North,Retail Store,New,Computers,Gaming Laptop,Mei Tan,2,3591,0%,7182
ORD-2940,7/15/2026,North,Online,Returning,Networking,Mesh Wi-Fi Set,Daniel Wong,4,675,20%,2160
ORD-2941,12/6/2026,North,Online,Returning,Networking,Ethernet Cable,Aisha Lim,4,17.1,8%,62.93
ORD-2942,3/27/2026,West,Corporate Sales,Returning,Computers,Gaming Laptop,Sofia Tan,5,3591,5%,17057.25
ORD-2943,11/15/2026,South,Online,Returning,Computers,Laptop Pro 14,Raj Kumar,2,2793.6,5%,5307.84
ORD-2944,5/24/2026,West,Retail Store,New,Office Supplies,Printer Paper,Ben Ho,3,16.2,3%,47.14
ORD-2945,2/14/2026,East,Online,New,Accessories,Mouse Pad,Nora Chen,6,13.5,8%,74.52
ORD-2946,1/6/2026,East,Marketplace,Returning,Computers,Desktop Mini,Amir Hassan,4,1684.8,15%,5728.32
ORD-2947,12/31/2026,Central,Marketplace,Returning,Computers,All-in-One PC,Kevin Yap,2,2862,15%,4865.4
ORD-2948,4/15/2026,Central,Corporate Sales,Returning,Storage,USB Drive 128GB,Chloe Lim,3,51.3,20%,123.12
ORD-2949,10/11/2026,East,Retail Store,New,Accessories,Keyboard,Amir Hassan,6,59.67,15%,304.32
ORD-2950,1/24/2026,South,Corporate Sales,Returning,Computers,Laptop Pro 14,Farah Ali,2,2880,10%,5184
ORD-2951,11/20/2026,West,Online,New,Monitors,27-inch Monitor,Ben Ho,5,726.75,10%,3270.38
ORD-2952,11/21/2026,Central,Corporate Sales,New,Storage,Memory Card 256GB,Chloe Lim,8,81,3%,628.56
ORD-2953,1/6/2026,Central,Retail Store,New,Computers,All-in-One PC,Chloe Lim,2,2700,15%,4590
ORD-2954,10/17/2026,East,Retail Store,Returning,Accessories,USB-C Hub,Amir Hassan,3,51.48,10%,139
ORD-2955,11/27/2026,North,Online,New,Office Supplies,Desk Organizer,Mei Tan,2,31.5,15%,53.55
ORD-2956,6/11/2026,South,Online,Returning,Accessories,Webcam,Farah Ali,2,74.88,20%,119.81
